CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
144	246	773	24.14	1019
145	225	776	22.48	1001
146	258	806	24.25	1064
147	264	800	24.81	1064
148	270	813	24.93	1083
149	249	752	24.88	1001
150	297	715	29.35	1012
151	246	667	26.94	913

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	189	7058	2.61	7247
2	314	4876	6.05	5190
3	234	6347	3.56	6581
4	173	5972	2.82	6145
5	134	8476	1.56	8610
6	122	7585	1.58	7707
7	115	6153	1.83	6268
8	73	5838	1.23	5911
9	111	6052	1.80	6163
10	86	5639	1.50	5725
11	99	5734	1.70	5833
12	85	5403	1.55	5488
13	84	5330	1.55	5414
14	83	5202	1.57	5285
15	81	5382	1.48	5463
16	102	5455	1.84	5557
17	74	5511	1.32	5585
18	69	5290	1.29	5359
19	79	5195	1.50	5274
20	76	5221	1.43	5297
21	95	5362	1.74	5457
22	74	5387	1.36	5461
23	93	5424	1.69	5517
24	100	5145	1.91	5245
25	82	5181	1.56	5263
26	100	5237	1.87	5337
27	90	5366	1.65	5456
28	103	5207	1.94	5310
29	77	5366	1.41	5443
30	107	5114	2.05	5221
31	93	5046	1.81	5139
32	79	4780	1.63	4859
33	113	5166	2.14	5279
34	113	5041	2.19	5154
35	81	4900	1.63	4981
36	99	4900	1.98	4999
37	88	4813	1.80	4901
38	79	4745	1.64	4824
39	81	4918	1.62	4999
40	85	4845	1.72	4930
41	77	4955	1.53	5032
42	92	4739	1.90	4831
43	73	4751	1.51	4824
44	74	4612	1.58	4686
45	96	4909	1.92	5005
46	92	4839	1.87	4931
47	92	4924	1.83	5016
48	86	4695	1.80	4781
49	100	4564	2.14	4664
50	98	4587	2.09	4685
51	101	4641	2.13	4742
52	100	4599	2.13	4699
53	119	4643	2.50	4762
54	99	4640	2.09	4739
55	120	4495	2.60	4615
56	103	4336	2.32	4439
57	116	4619	2.45	4735
58	102	4548	2.19	4650
59	90	4377	2.01	4467
60	100	4371	2.24	4471
61	100	4350	2.25	4450
62	78	4293	1.78	4371
63	91	4487	1.99	4578
64	91	4424	2.02	4515
65	72	4482	1.58	4554
66	64	4311	1.46	4375
67	83	4313	1.89	4396
68	76	4113	1.81	4189
69	73	4263	1.68	4336
70	58	4322	1.32	4380
71	72	4209	1.68	4281
72	60	4146	1.43	4206
73	87	4231	2.01	4318
74	58	4175	1.37	4233
75	71	4164	1.68	4235
76	64	4119	1.53	4183
77	56	4129	1.34	4185
78	53	3979	1.31	4032
79	61	3974	1.51	4035
80	56	4057	1.36	4113
81	38	4065	0.93	4103
82	42	4135	1.01	4177
83	56	4115	1.34	4171
84	39	3930	0.98	3969
85	53	3845	1.36	3898
86	36	3961	0.90	3997
87	50	4107	1.20	4157
88	37	4027	0.91	4064
89	40	4044	0.98	4084
90	36	3818	0.93	3854
91	51	3785	1.33	3836
92	23	3732	0.61	3755
93	64	3931	1.60	3995
94	34	3915	0.86	3949
95	45	3831	1.16	3876
96	32	3833	0.83	3865
97	49	3831	1.26	3880
98	35	3816	0.91	3851
99	42	3797	1.09	3839
100	45	3820	1.16	3865
101	37	3722	0.98	3759
102	30	3765	0.79	3795
103	38	3747	1.00	3785
104	33	3687	0.89	3720
105	40	3788	1.04	3828
106	36	3819	0.93	3855
107	42	3746	1.11	3788
108	44	3703	1.17	3747
109	42	3698	1.12	3740
110	31	3701	0.83	3732
111	55	3753	1.44	3808
112	52	3774	1.36	3826
113	29	3744	0.77	3773
114	34	3696	0.91	3730
115	40	3707	1.07	3747
116	39	3718	1.04	3757
117	39	3697	1.04	3736
118	23	3647	0.63	3670
119	36	3610	0.99	3646
120	33	3724	0.88	3757
121	25	3611	0.69	3636
122	37	3781	0.97	3818
123	28	3638	0.76	3666
124	30	3632	0.82	3662
125	24	3706	0.64	3730
126	24	3684	0.65	3708
127	37	3584	1.02	3621
128	42	3572	1.16	3614
129	26	3593	0.72	3619
130	33	3664	0.89	3697
131	36	3736	0.95	3772
132	29	3669	0.78	3698
133	41	3621	1.12	3662
134	25	3602	0.69	3627
135	23	3490	0.65	3513
136	32	3590	0.88	3622
137	31	3601	0.85	3632
138	32	3580	0.89	3612
139	32	3541	0.90	3573
140	31	3572	0.86	3603
141	30	3509	0.85	3539
142	31	3576	0.86	3607
143	32	3589	0.88	3621
144	41	3400	1.19	3441
145	36	3476	1.03	3512
146	68	3453	1.93	3521
147	66	3445	1.88	3511
148	81	3488	2.27	3569
149	92	3391	2.64	3483
150	95	3277	2.82	3372
151	136	3167	4.12	3303

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	544	18026	2.93	18570
2	698	17895	3.75	18593
3	367	13810	2.59	14177
4	359	14080	2.49	14439
5	371	14761	2.45	15132
6	399	16025	2.43	16424
7	366	15517	2.30	15883
8	344	15993	2.11	16337
9	302	15572	1.90	15874
10	278	14986	1.82	15264
11	303	15384	1.93	15687
12	275	15238	1.77	15513
13	263	14656	1.76	14919
14	259	15163	1.68	15422
15	253	15541	1.60	15794
16	251	15386	1.61	15637
17	230	14846	1.53	15076
18	257	14906	1.69	15163
19	254	14585	1.71	14839
20	227	15129	1.48	15356
21	242	15330	1.55	15572
22	289	15337	1.85	15626
23	258	14917	1.70	15175
24	234	14742	1.56	14976
25	264	14323	1.81	14587
26	214	14910	1.41	15124
27	239	14924	1.58	15163
28	234	15004	1.54	15238
29	262	14646	1.76	14908
30	234	14741	1.56	14975
31	260	14244	1.79	14504
32	200	14870	1.33	15070
33	202	14839	1.34	15041
34	212	14788	1.41	15000
35	262	14691	1.75	14953
36	209	14543	1.42	14752
37	214	14137	1.49	14351
38	202	14507	1.37	14709
39	210	14507	1.43	14717
40	209	14524	1.42	14733
41	210	14245	1.45	14455
42	232	14112	1.62	14344
43	249	13967	1.75	14216
44	199	14392	1.36	14591
45	215	14574	1.45	14789
46	218	14402	1.49	14620
47	227	13958	1.60	14185
48	217	13936	1.53	14153
49	218	13575	1.58	13793
50	197	14331	1.36	14528
51	227	14308	1.56	14535
52	209	14278	1.44	14487
53	217	13955	1.53	14172
54	205	13923	1.45	14128
55	222	13462	1.62	13684
56	184	14011	1.30	14195
57	218	14071	1.53	14289
58	198	13858	1.41	14056
59	204	13667	1.47	13871
60	206	13551	1.50	13757
61	183	13375	1.35	13558
62	218	13926	1.54	14144
63	194	13410	1.43	13604
64	206	13610	1.49	13816
65	157	13290	1.17	13447
66	174	13288	1.29	13462
67	198	13177	1.48	13375
68	175	13581	1.27	13756
69	172	13393	1.27	13565
70	177	13324	1.31	13501
71	168	13102	1.27	13270
72	157	13006	1.19	13163
73	160	12864	1.23	13024
74	161	12990	1.22	13151
75	158	13084	1.19	13242
76	153	13008	1.16	13161
77	146	12730	1.13	12876
78	185	12789	1.43	12974
79	135	12770	1.05	12905
80	146	12724	1.13	12870
81	150	12581	1.18	12731
82	136	12685	1.06	12821
83	159	12421	1.26	12580
84	155	12508	1.22	12663
85	133	12437	1.06	12570
86	145	12605	1.14	12750
87	112	12435	0.89	12547
88	137	12370	1.10	12507
89	145	12406	1.16	12551
90	146	12365	1.17	12511
91	127	12401	1.01	12528
92	122	12407	0.97	12529
93	103	12252	0.83	12355
94	115	12101	0.94	12216
95	109	12140	0.89	12249
96	109	12038	0.90	12147
97	113	12080	0.93	12193
98	98	12047	0.81	12145
99	105	12073	0.86	12178
100	100	12043	0.82	12143
101	92	11979	0.76	12071
102	97	11926	0.81	12023
103	95	11821	0.80	11916
104	97	11758	0.82	11855
105	108	11980	0.89	12088
106	106	11722	0.90	11828
107	94	11933	0.78	12027
108	91	11914	0.76	12005
109	92	11848	0.77	11940
110	86	11953	0.71	12039
111	95	11916	0.79	12011
112	84	11892	0.70	11976
113	91	11846	0.76	11937
114	81	11606	0.69	11687
115	103	11604	0.88	11707
116	106	11507	0.91	11613
117	96	11723	0.81	11819
118	84	11569	0.72	11653
119	102	11808	0.86	11910
120	82	11638	0.70	11720
121	113	11427	0.98	11540
122	91	11573	0.78	11664
123	81	11378	0.71	11459
124	95	11532	0.82	11627
125	97	11615	0.83	11712
126	85	11459	0.74	11544
127	94	11290	0.83	11384
128	80	11692	0.68	11772
129	96	11347	0.84	11443
130	72	11467	0.62	11539
131	80	11430	0.70	11510
132	76	11263	0.67	11339
133	93	11260	0.82	11353
134	99	11579	0.85	11678
135	104	11470	0.90	11574
136	112	11380	0.97	11492
137	77	11415	0.67	11492
138	89	11372	0.78	11461
139	78	11191	0.69	11269
140	85	11386	0.74	11471
141	106	11328	0.93	11434
142	98	11195	0.87	11293
143	88	11304	0.77	11392
144	94	11309	0.82	11403
145	75	10997	0.68	11072
146	157	11163	1.39	11320
147	137	10911	1.24	11048
148	144	11072	1.28	11216
149	184	10905	1.66	11089
150	263	10904	2.36	11167
151	286	10533	2.64	10819

